,tweet_id,airline_sentiment,negativereason,airline,text_clean
4608,569982023667838979,0,,Southwest,many tickets left
4609,569981679806365697,0,,Southwest,thank
4610,569980827209207809,1,Can't Tell,Southwest,new mkt strategy average like rest whathappend rr points devalued http co mdbdyomrs7
4611,569980269379358720,1,Can't Tell,Southwest,scavenger hunt locations anything common playing detective trying figure one atl
4612,569980137346707456,0,,Southwest,18
4613,569978876861902848,1,Late Flight,Southwest,ruined sunday 3 hours delays dia bags wrong airport 35 deliver insult injury
4614,569978748780421121,0,,Southwest,bring back jackson ms miss terribly around airlines horrible
4615,569978197284130817,0,,Southwest,idea tsa pre check not showing next flight tomorrow number profile
4616,569977907222880256,0,,Southwest,3 hours 80 degree difference yes please mht mco sadie4406 http co mraw3qdw4d
4617,569977857755234304,1,Can't Tell,Southwest,sent looking functionality app though one click action
4618,569977819389800448,0,,Southwest,still posted downtown waiting way
4619,569977223198822400,1,Can't Tell,Southwest,like kelsey said really bad spot locals know long takes find parking walking bellagio
4620,569977129728749568,0,,Southwest,5 people
4621,569976622054395904,0,,Southwest,looks like bellagio good luck people see show vinyl
4622,569976246135697408,0,,Southwest,congrats fans seeing destinationdragons l slc next http co yccitaep3s thanks sw
4623,569976092359917568,0,,Southwest,pair tickets waiting sports practice live definitely know imaginedragons
4624,569976030603059200,0,,Southwest,love southwest guys good http co x4tdy84dbh
4625,569975684476641280,1,Can't Tell,Southwest,destinationdragon tix tonite inconvenience since not play scavenger hunt
4626,569975349750079488,0,,Southwest,dang practice hour late flightr today
4627,569975155964772352,0,,Southwest,supposed say boo not book booo
4628,569975032127967232,0,,Southwest,vegas 5 days ago miss warm weather
4629,569975026239164416,0,,Southwest,crew 3138 great job keeping everyone informed delays givethemraises
4630,569974833418600449,1,Late Flight,Southwest,right delayed crabby also allow one family member purchase earlybird check hold rows
4631,569974710915571712,0,,Southwest,really easy locals get strip book
4632,569974656653877248,0,,Southwest,grrrrrr need flight first maybe bday next month
4633,569971949440524288,0,,Southwest,luv new luv television commercials traveled airline last year return trip nyc feltthelove
4634,569971775011999744,0,,Southwest,possible add travel arranged employer upcoming travel retrieve reservation
4635,569971526876962819,0,,Southwest,sent email customer relations calling tomorrow
4636,569971070394101763,0,,Southwest,get priority seating already paid flight
4637,569970865607090176,1,Can't Tell,Southwest,10 people pre boarded 1 needed wheel chair plane not case boarding
4638,569970729237782528,0,,Southwest,possible add companion 2nd leg trip
4639,569970324810240000,0,,Southwest,best airline
4640,569969877286461440,0,,Southwest,southwestair netneutrality nice see prioritize internet traffic streaming service web sites
4641,569969833254764544,1,Customer Service Issue,Southwest,poor customer service displayed weekend storm stuck tarmac 2 5 hours no answer
4642,569968411561701378,0,,Southwest,northern california coast http co nm4vnnf8kb
4643,569967938607972352,0,,Southwest,hi guys general enquires email address please thanks david
4644,569965376186019840,0,,Southwest,southwestair watching planes thing https co iitojhuikh
4645,569964332026634241,0,,Southwest,thanks getting us paradise safely http co kdzqczlpyr
4646,569963097055604736,1,Can't Tell,Southwest,feeling frustrated bought wifi onboard not load email
4647,569961977231106048,0,,Southwest,continues prove best airlines
4648,569961503308189696,0,,Southwest,go ahead start scavenger hunt 5 pm today work destinationdragons
4649,569960248548593665,1,Bad Flight,Southwest,let one person board early bird save seats entire party notcool flight2149
4650,569958189862486016,0,,Southwest,thanks
4651,569957516748066817,0,,Southwest,awesome staff check desk paper airplane race sw gift card keep ppl entertained delays
4652,569957187138797569,1,Late Flight,Southwest,get gin amp tonic
4653,569957081811283968,1,Late Flight,Southwest,sick joke toyingwithouremotions
4654,569956726318850048,1,Cancelled Flight,Southwest,please explain every flight dallas going today except 6 35 pm
4655,569956624036540416,1,Late Flight,Southwest,continue airline choice frustrating travel day experienced 5 delays 4 gate changes
4656,569956564993310720,0,,Southwest,got call apologizing personally long waits last week trying rebook flights class act appreciate
4657,569956528507236352,1,Can't Tell,Southwest,fox8news serious potential wanna get away commercial debacle real fire kristi capel
4658,569954583209881600,1,Late Flight,Southwest,appreciate response constant changing flight time frustrating say least toughtomakeplans
4659,569954475433201665,1,Late Flight,Southwest,long delayed boarding get free drink gettingthirsty
4660,569953874435567616,0,,Southwest,done sorry thought already
4661,569953672861388800,1,Bad Flight,Southwest,not seem fair bags need fit seats need fit
4662,569952317556043776,0,,Southwest,terry hero got husband back thru security retrieve cellphone left plane austin terry 85832 u rock
4663,569952285024915456,1,Customer Service Issue,Southwest,wanted 2 change anytime flight leaving 11 50 11 00 phone hold 4 46mins phone answers says sorry no dice
4664,569952282277773312,1,Cancelled Flight,Southwest,not sincere cancelled flighted flight made drive 17 hours get home
4665,569951879825907713,0,,Southwest,terry hero got husband back thru security retrieve cellphone left plane austin terry 85832 u rock
4666,569951253666656257,0,,Southwest,terry hero got husband back thru security retrieve cellphone austin terry 85832 rock
4667,569950945389518848,0,,Southwest,thanks guys best
4668,569950112631296002,0,,Southwest,stick flying free southwest goes son works wonderful company moms fly free
4669,569947823615012864,0,,Southwest,could control weather las vegas
4670,569946428547551233,1,Customer Service Issue,Southwest,pretty terrible customer service sat hold 10 min busy signal disconnected airlines suck
4671,569946219826548736,0,,Southwest,could please tell way add rr flight already took place
4672,569944997308407808,1,Cancelled Flight,Southwest,hooking us getting us tampa flight cancelled flightled morning grateful businesstrip
4673,569944956132990976,0,,Southwest,love passbook update used day released finally thank
4674,569944061848760320,0,,Southwest,ticket booked 1 27 cun arrival time reflect cun est time
4675,569943647103406080,1,Lost Luggage,Southwest,hdsportsguy yes hope update soon need clothes meeting tomorrow
4676,569943306613886976,0,,Southwest,safety dos nots announcer flight 651 midway mdw pittsburgh pit
4677,569942616617447424,1,Bad Flight,Southwest,not fair set payed full seat get access full seat http co sba0aricyq
4678,569942482668167168,1,Customer Service Issue,Southwest,sorry bother hold 2 hours 30 minutes continue holding call back
4679,569941609225293824,0,,Southwest,another great trip lax 823 las 3075 bna thanks much
4680,569941247546286080,1,Bad Flight,Southwest,checkin lame business really last seat broad shoulders haha
4681,569940430365847554,1,Lost Luggage,Southwest,yeah somewhere hopefully getting back today frustrated tweeting
4682,569938799397990401,1,Cancelled Flight,Southwest,completely understand act god weather relate flightd cancelled flightlation 4 days without reimbursement kind unacceptable
4683,569937700993818625,1,Can't Tell,Southwest,expensive go vegas stops late flight june get non stop competition
4684,569937119411462144,1,Cancelled Flight,Southwest,delayed twice cancelled flighted sent complaint email yet no response need explanation pls notsatisfied smh unhappy
4685,569935609940316160,0,,Southwest,got help nice lady phone georgia thank
4686,569935276346351616,1,Late Flight,Southwest,flight resume see open schedule
4687,569933882662916096,0,,Southwest,understand weather kids need get home nice kids volunteer work ri high school please help
4688,569932197735604224,0,,Southwest,thanks quick reply travel lot not much lol
4689,569931705022164992,1,Can't Tell,Southwest,sound hopeful thin device hope right person found time
4690,569930801577644034,1,Lost Luggage,Southwest,bag not shown luv not make phl
4691,569929973156327424,1,Can't Tell,Southwest,regret not flying morning not support business travelers neverflyvirginforbusiness
4692,569927965007417344,0,,Southwest,thanks go motions shortly flight yesterday wonder quickly flight attendants notified
4693,569927739802652672,1,Customer Service Issue,Southwest,many others not know stopping non stop flights atl hartford ct april
4694,569925645204987904,0,,Southwest,thanks lindsey idea get stuck denver told listen intercom better
4695,569924965446725632,0,,Southwest,nice touch passbook integration
4696,569924679206457344,0,,Southwest,easy fix let business select actually board 1st board pre boards
4697,569924393976987649,1,Can't Tell,Southwest,companion pass flyer airlines abused every airport
4698,569924243946737664,1,Flight Booking Problems,Southwest,not disappointment blatant disregard business select customers becoming problem pushing
4699,569922915472244736,0,,Southwest,need assistance getting extension flight expired
4700,569922730008518656,0,,Southwest,awesome thanks guys rock
4701,569922657937956864,1,Customer Service Issue,Southwest,hello remaining credits account refunded back credit card choose lower price flight
4702,569921747195076608,0,,Southwest,expect customer service dallas available
4703,569919280361414656,1,Can't Tell,Southwest,eventually arrived seemed really slow
4704,569918484726964224,1,Lost Luggage,Southwest,bags way chicago without help confirmed 2 flights told not room screwed
